Id,Entity type,Created by,Created date,Last changed by,Last changed,Dataset,Show in dataset,Status,Name,Alternative name,Not recommended name,Disambiguation,Other name,Description,Technical description,Sequence number,Code,History,Part of collection,Facility type,Time,Measurement,Activity,Heritage designation,Has part,Is part of,Was part of at time,Had part at time,Events,Same As,Same As (URL),Same as (internal),See also,Owned by,Replaced by,Replaces,Note,Free Note,Internal note,Topic,Semantic Note,Reference,Web reference,Alternative id,Editorial note,History note,Change note,Place holder,Source URI,Source URL,License,Attribution,Attribution URL
f4ada294-3cfb-4ea2-ae6e-6f09f5efae81,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:18,d60be37a-1a45-4aa8-819b-4db938095dda,11/07/2022 15:59:06,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Hackstugan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Hackstugan, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q60232510",,,,,,,,,,,,,"Skansen Primus ObjektId: 42236|Skansen Primus Identifikationsnummer: SKABYG.00307",,,,"No",,,"Public Domain Dedication (CC0)",,
91eca4b5-ec48-4cce-914a-23c2bb9c55c0,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:25,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:00,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","H‰llestadsstapeln, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"H‰llestadsstapeln, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42813|Skansen Primus Identifikationsnummer: SKABYG.00709",,,,"No",,,"Public Domain Dedication (CC0)",,
206e20dc-22cd-4742-a4de-b2f0dbd30e68,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:19,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:00,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","HÂsjˆstapeln, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"HÂsjˆstapeln, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42809|Skansen Primus Identifikationsnummer: SKABYG.00318",,,,"No",,,"Public Domain Dedication (CC0)",,
a55dadb0-b583-45c9-9338-4177b87af12c,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:26,6c9f4972-d510-4e68-a525-18e8a3ff27f0,13/08/2019 15:45:06,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Hornborgastugan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Hornborgastugan, Skansen (Museal byggnad) [sv]",,,,,"https://www.wikidata.org/wiki/Q57207885|http://www.wikidata.org/entity/Q57207885",,,,,,,,,,,,,,"Skansen Primus ObjektId: 42200|Skansen Primus Identifikationsnummer: SKABYG.00805",,,,"No",,,"Public Domain Dedication (CC0)",,
2160fc4d-6c7d-4589-892e-531c9b021584,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:12,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:43:58,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","J‰rnhandlargÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"J‰rnhandlarens hus, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q60228087",,,,,,,,,,,,,"Skansen Primus ObjektId: 42239|Skansen Primus Identifikationsnummer: SKABYG.00101",,,,"No",,,"Public Domain Dedication (CC0)",,
78422316-480d-441d-9a5c-3496d94a2539,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:18,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:24:50,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Kaplansloftet, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Kaplansloftet, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q60224753",,,,,,,,,,,,,"Skansen Primus ObjektId: 43004|Skansen Primus Identifikationsnummer: SKABYG.00306",,,,"No",,,"Public Domain Dedication (CC0)",,
1d336334-e0ed-4eb4-adf2-d810a11173a7,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:23,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:31:09,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Kˆlnan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Kˆlnan, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q26253131",,,,,,,,,,,,,"Skansen Primus ObjektId: 42835|Skansen Primus Identifikationsnummer: SKABYG.00605",,,,"No",,,"Public Domain Dedication (CC0)",,
afdc99e6-f81f-4734-84ef-e2e2d706ef15,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:16,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:01,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","KoloniomrÂdet, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Kolonidasset, Skansen (Museal byggnad) [sv]|Kolonistugan 20-tal, Skansen (Museal byggnad) [sv]Kolonistugan 40-tal, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 67243|Skansen Primus Identifikationsnummer: SKABYG.00122",,,,"No",,,"Public Domain Dedication (CC0)",,
c3b1ff71-93a8-4f41-9451-e901cb2012e5,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:20,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:44:40,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Kronbergs atelje, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Kronbergs atelje, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q26253133",,,,,,,,,,,,,"Skansen Primus ObjektId: 67247|Skansen Primus Identifikationsnummer: SKABYG.00515",,,,"No",,,"Public Domain Dedication (CC0)",,
de6e7e85-0c80-4716-b0ec-1857f9e4c595,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:14,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:34:16,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","KrukmakerigÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Krukmakeriet, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q60198933",,,,,,,,,,,,,"Skansen Primus ObjektId: 67547|Skansen Primus Identifikationsnummer: SKABYG.00110",,,,"No",,,"Public Domain Dedication (CC0)",,
4f908b94-5c73-417f-82eb-a62100992966,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:25,6c9f4972-d510-4e68-a525-18e8a3ff27f0,05/10/2020 09:44:33,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Kyrkhultstugan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Kyrkhultstugan, Skansen (Museal byggnad) [sv]",,,,,"https://www.wikidata.org/wiki/Q18291548",,,,,,,,,,,,,,"Skansen Primus ObjektId: 67249|Skansen Primus Identifikationsnummer: SKABYG.00801",,,,"No",,,"Public Domain Dedication (CC0)",,
eac49015-1371-40c7-8089-4cd817f8a10d,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:20,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:41:23,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Linberedningsverket, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Linberedningsverket, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q26253126",,,,,,,,,,,,,"Skansen Primus ObjektId: 42839|Skansen Primus Identifikationsnummer: SKABYG.00320",,,,"No",,,"Public Domain Dedication (CC0)",,
7e913b8e-4ba5-4db3-a7d8-1e70d0a5f458,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:18,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:02,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Lˆvladan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Lˆvladan, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 67251|Skansen Primus Identifikationsnummer: SKABYG.00309",,,,"No",,,"Public Domain Dedication (CC0)",,
a6f86ffe-b555-4453-a9f9-2d105cefd889,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:17,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:02,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Makalˆs, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Makalˆs, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 67253|Skansen Primus Identifikationsnummer: SKABYG.00210",,,,"No",,,"Public Domain Dedication (CC0)",,
81136e30-0bbb-4b0c-93b7-d27d1247efa1,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:12,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:02,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","MalmgÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Hazeliushuset, Skansen (Museal byggnad) [sv]|SpannmÂlshandlarens lusthus, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42237|Skansen Primus Identifikationsnummer: SKABYG.00102",,,,"No",,,"Public Domain Dedication (CC0)",,
f4337b4a-f2ac-444a-91e7-e1dc316ce256,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:27,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 11:19:04,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Marknadsgatan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Bod nr 1, Marknadsgatan, Skansen (Museal byggnad) [sv]|Bod nr 10, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 11, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 12, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 13, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 14, Nya Krogen, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 15, Kylen, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 2, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 3, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 4, VÂffelbruket, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 5, Gamla Krogen, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 6, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 7, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 8, Marknadsgatan, Skansen (Museal byggnad) [sv]Bod nr 9, Marknadsgatan, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q60622946",,,,,,,,,,,,,"Skansen Primus ObjektId: 67255|Skansen Primus Identifikationsnummer: SKABYG.00809",,,,"No",,,"Public Domain Dedication (CC0)",,
527c559f-7c0f-48a6-9b2f-c30e6493b47d,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:16,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:02,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Mekaniska verkstaden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Mekaniska verkstaden, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42844|Skansen Primus Identifikationsnummer: SKABYG.00118",,,,"No",,,"Public Domain Dedication (CC0)",,
8286dc3e-b44f-4f15-b7df-72dd902754bf,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:22,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:02,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Missionshuset, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Missionshuset, Skansen (Museal byggnad) [sv]|Uthuset, Missionshuset, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42851|Skansen Primus Identifikationsnummer: SKABYG.00603",,,,"No",,,"Public Domain Dedication (CC0)",,
fc3f4867-570b-4312-8576-514cbb130417,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:18,d60be37a-1a45-4aa8-819b-4db938095dda,07/12/2021 08:59:16,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","MoragÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Back-Mats stuga, MoragÂrden, Skansen (Museal byggnad) [sv]|BergkarlÂsloftet, MoragÂrden, Skansen (Museal byggnad) [sv]Brunnen, MoragÂrden, Skansen (Museal byggnad) [sv]Dyngstaden frÂn Noret, MoragÂrden, Skansen (Museal byggnad) [sv]F‰huset frÂn Noret, MoragÂrden, Skansen (Museal byggnad) [sv]F‰rn‰sh‰rbret, MoragÂrden, Skansen (Museal byggnad) [sv]Foderboden frÂn Noret, MoragÂrden, Skansen (Museal byggnad) [sv]Hedninghuset, MoragÂrden, Skansen (Museal byggnad) [sv]K‰llarboden, MoragÂrden, Skansen (Museal byggnad) [sv]Morastugan, MoragÂrden, Skansen (Museal byggnad) [sv]S‰sh‰rbret, MoragÂrden, Skansen (Museal byggnad) [sv]Stallet, MoragÂrden, Skansen (Museal byggnad) [sv]Vikaladan, MoragÂrden, Skansen (Museal byggnad) [sv]",,,,,"https://www.wikidata.org/entity/Q16912319",,,,,,,,,,,,,"https://sv.wikipedia.org/wiki/Morag%C3%A5rden","Skansen Primus ObjektId: 67273|Skansen Primus Identifikationsnummer: SKABYG.00305",,,,"No",,,"Public Domain Dedication (CC0)",,
75857a94-38dc-48dd-aca9-3711821b9e22,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:20,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:03,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Neder-Kalixladan, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Neder-Kalixladan, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42240|Skansen Primus Identifikationsnummer: SKABYG.00321",,,,"No",,,"Public Domain Dedication (CC0)",,
85b647dd-ea0a-4509-a925-aff7e5e5a24d,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:24,6c9f4972-d510-4e68-a525-18e8a3ff27f0,11/10/2018 09:59:22,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","OktorpsgÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Bostadshuset, OktorpsgÂrden, Skansen (Museal byggnad) [sv]|Brunnen, OktorpsgÂrden, Skansen (Museal byggnad) [sv]Brygghuset, OktorpsgÂrden, Skansen (Museal byggnad) [sv]÷stra logl‰ngan, OktorpsgÂrden, Skansen (Museal byggnad) [sv]Porten, OktorpsgÂrden, Skansen (Museal byggnad) [sv]Stall‰ngan, OktorpsgÂrden, Skansen (Museal byggnad) [sv]V‰stra logl‰ngan, OktorpsgÂrden, Skansen (Museal byggnad) [sv]Vedboden, OktorpsgÂrden, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,"https://sv.wikipedia.org/wiki/Oktorpsg%C3%A5rden","Skansen Primus ObjektId: 67293|Skansen Primus Identifikationsnummer: SKABYG.00701",,,,"No",,,"Public Domain Dedication (CC0)",,
d1aecfed-5fc0-492c-b62e-5896e720a291,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:21,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:03,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Ordenshuset, IOGT, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Ordenshuset, Skansen (Museal byggnad) [sv]|Uthuset, Ordenshuset, IOGT, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42953|Skansen Primus Identifikationsnummer: SKABYG.00601",,,,"No",,,"Public Domain Dedication (CC0)",,
05aadefb-74dc-4177-9e3c-c8ed172b20a2,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:13,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:03,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Petissans gÂrd, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Apoteket, Skansen (Museal byggnad) [sv]|Petissan, Skansen (Museal byggnad) [sv]PlÂtslageriet, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 42974|Skansen Primus Identifikationsnummer: SKABYG.00105",,,,"No",,,"Public Domain Dedication (CC0)",,
6762920c-1eca-489e-a448-fca1b49431c5,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:16,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:40:31,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Posthuset, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Posthuset, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q10638094",,,,,,,,,,,,,"Skansen Primus ObjektId: 42987|Skansen Primus Identifikationsnummer: SKABYG.00123",,,,"No",,,"Public Domain Dedication (CC0)",,
96b6e381-928d-41a0-b44b-b3720a38d677,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:23,d60be37a-1a45-4aa8-819b-4db938095dda,12/07/2022 09:25:38,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Rans‰tersboden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Rans‰tersboden, Skansen (Museal byggnad) [sv]",,,,,,"https://www.wikidata.org/wiki/Q59696094",,,,,,,,,,,,,"Skansen Primus ObjektId: 43000|Skansen Primus Identifikationsnummer: SKABYG.00606",,,,"No",,,"Public Domain Dedication (CC0)",,
2c96e1d7-1700-48fb-8de8-12a86694be17,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:19,7b89c094-da28-4fdb-bcd2-ce0db0df923e,30/01/2019 17:25:56,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Samisk sita, Skansen [sv]","Saemien sijte [sv]|Samevistet [sv]",,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Njallan, Saemien sÔjte, Skansen (Museal byggnad) [sv]|Stolpboden, Saemien sÔjte, Skansen (Museal byggnad) [sv]TimmerkÂtan, Saemien sÔjte, Skansen (Museal byggnad) [sv]TorvkÂtan, Saemien sÔjte, Skansen (Museal byggnad) [sv]",,,,,"http://wikidata.org/entity/Q60228336",,,,,,,,,,,,,,"Skansen Primus ObjektId: 67325|Skansen Primus Identifikationsnummer: SKABYG.00311",,,,"No",,,"Public Domain Dedication (CC0)",,
d4de7a9c-fb33-4613-a20b-33b1d47ef6b8,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:25,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:03,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","Seglora kyrka, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Seglora kyrka, Skansen (Museal byggnad) [sv]|Skostallet, Skansen (Museal byggnad) [sv]Smedjan, Skansen (Museal byggnad) [sv]Stigluckan (sˆder), Seglora kyrka, Skansen (Museal byggnad) [sv]Stigluckan (v‰ster), Seglora kyrka, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 58364|Skansen Primus Identifikationsnummer: SKABYG.00802",,,,"No",,,"Public Domain Dedication (CC0)",,
df429816-12fa-499a-8742-40ef4dfab39c,Building facility,dd5fb8ca-f314-4dbe-ae24-12a23bf57195,26/10/2016 14:45:24,7b89c094-da28-4fdb-bcd2-ce0db0df923e,26/09/2017 15:57:04,"Skansens byggnadsmiljˆer (Skansen) [sv]",,"Published","SkÂnegÂrden, Skansen [sv]",,,,,,,,,,,"Museal byggnadsmiljˆ [sv]",,,,,"Bostadshuset, SkÂnegÂrden, Skansen (Museal byggnad) [sv]|Norra log och ladl‰ngan, SkÂnegÂrden, Skansen (Museal byggnad) [sv]Stallet, SkÂnegÂrden, Skansen (Museal byggnad) [sv]V‰stra logl‰ngan, SkÂnegÂrden, Skansen (Museal byggnad) [sv]",,,,,,,,,,,,,,,,,,,"Skansen Primus ObjektId: 67431|Skansen Primus Identifikationsnummer: SKABYG.00706",,,,"No",,,"Public Domain Dedication (CC0)",,
